DateTime,zone1,zone2,zone3,temp,humidity,wind_speed,hour,dayofweek,month,is_weekend,is_night,z1_rolling_mean_w12,z1_rolling_std_w12,z1_rolling_min_w12,z1_rolling_max_w12,z1_rolling_mean_w144,z1_rolling_std_w144,z1_rolling_min_w144,z1_rolling_max_w144,z1_rolling_mean_w288,z1_rolling_std_w288,z1_rolling_min_w288,z1_rolling_max_w288,z1_diff_1,z1_diff_6,z1_diff_144,z1_lag_1,z1_lag_6,z1_lag_144,z1_zscore,outage
2017-03-16 08:40:00,11.39,81.5,0.089,58.22,52.86,27059.74468,8,3,3,0,0,10.526666666666667,0.49264284192032765,9.85,11.39,13.55375,3.4923174174258156,9.11,19.22,13.33795138888889,3.3055247235464837,8.08,19.22,0.28000000000000114,0.9100000000000001,2.540000000000001,11.11,10.48,8.85,-0.6195742658451988,0
2017-03-16 08:50:00,11.62,80.6,0.091,53.98,48.78,27929.87234,8,3,3,0,0,10.674166666666666,0.5347974694514956,9.99,11.62,13.571180555555555,3.4762097550173494,9.2,19.22,13.33798611111111,3.3055065618552844,8.08,19.22,0.22999999999999865,1.0699999999999985,2.51,11.39,10.55,9.11,-0.5612954030576955,0
2017-03-16 09:00:00,11.8,79.7,0.088,67.37,62.66,28567.14894,9,3,3,0,0,10.825000000000001,0.5778093425707568,10.06,11.8,13.588055555555556,3.461539993956287,9.2,19.22,13.3378125,3.30558629793317,8.08,19.22,0.1800000000000015,0.9800000000000004,2.4300000000000015,11.62,10.82,9.37,-0.5165491540405225,0
2017-03-16 09:10:00,12.04,79.0,0.087,112.1,105.4,29535.31915,9,3,3,0,0,10.99,0.6206155302295262,10.06,12.04,13.603819444444445,3.4491776655559625,9.2,19.22,13.337395833333334,3.3057428368518185,8.08,19.22,0.23999999999999844,1.17,2.2699999999999996,11.8,10.87,9.77,-0.453389067214773,0
2017-03-16 09:20:00,12.07,78.0,0.08,116.3,104.5,30062.29787,9,3,3,0,0,11.157499999999999,0.6180339061001227,10.26,12.07,13.615902777777778,3.440665778228758,9.2,19.22,13.336180555555556,3.306145580798332,8.08,19.22,0.030000000000001137,1.1899999999999995,1.7400000000000002,12.04,10.88,10.33,-0.44930338411817583,0
2017-03-16 09:30:00,12.18,78.1,0.076,188.1,160.7,30380.93617,9,3,3,0,0,11.3175,0.61307162565259,10.48,12.18,13.62451388888889,3.43546962005124,9.2,19.22,13.333819444444444,3.306729596192931,8.08,19.22,0.10999999999999943,1.0700000000000003,1.2400000000000002,12.07,11.11,10.94,-0.4204705756843064,0
2017-03-16 09:40:00,12.93,78.8,0.083,299.4,205.8,30822.12766,9,3,3,0,0,11.521666666666667,0.7092227927072657,10.55,12.93,13.633958333333334,3.4316493249107767,9.2,19.22,13.332881944444445,3.306805941244897,8.08,19.22,0.75,1.5399999999999991,1.3599999999999994,12.18,11.39,11.57,-0.2051370249935539,0
2017-03-16 09:50:00,13.78,78.2,0.081,241.7,203.8,31214.29787,9,3,3,0,0,11.790833333333332,0.8954172042659982,10.82,13.78,13.644930555555556,3.429557657979995,9.2,19.22,13.334618055555556,3.3069093321350613,8.08,19.22,0.8499999999999996,2.16,1.58,12.93,11.62,12.2,0.03938392583374711,0
2017-03-16 10:00:00,13.86,76.3,0.074,227.0,203.4,31778.04255,10,3,3,0,0,12.044166666666667,1.0174965564673182,10.87,13.86,13.652083333333332,3.428920169888514,9.2,19.22,13.335243055555557,3.306991844965644,8.08,19.22,0.08000000000000007,2.0599999999999987,1.0299999999999994,13.78,11.8,12.83,0.06063619342687343,0
2017-03-16 10:10:00,14.32,76.2,0.077,241.3,215.4,32488.85106,10,3,3,0,0,12.331666666666665,1.1360684465075908,10.88,14.32,13.658402777777777,3.4293094297987543,9.2,19.22,13.334826388888889,3.3068597224722827,8.08,19.22,0.46000000000000085,2.280000000000001,0.9100000000000001,13.86,12.04,13.41,0.19292432945050644,0
2017-03-16 10:20:00,14.58,75.3,0.087,274.2,211.1,32966.80851,10,3,3,0,0,12.64,1.2061961245617554,11.11,14.58,13.661944444444444,3.4300007702047277,9.2,19.22,13.333993055555554,3.3065143746936947,8.08,19.22,0.2599999999999998,2.51,0.5099999999999998,14.32,12.07,14.07,0.2676546208182804,0
2017-03-16 10:30:00,14.74,73.7,0.084,221.1,183.7,33604.08511,10,3,3,0,0,12.942499999999997,1.2422496089384965,11.39,14.74,13.662777777777778,3.4302497298320644,9.2,19.22,13.332986111111111,3.3060402074785573,8.08,19.22,0.16000000000000014,2.5600000000000005,0.120000000000001,14.58,12.18,14.62,0.3140360927234763,0
2017-03-16 10:40:00,14.87,72.6,0.088,197.0,182.1,34756.08511,10,3,3,0,0,13.2325,1.2530263365144425,11.62,14.87,13.66048611111111,3.429325675292167,9.2,19.22,13.332465277777779,3.3057853150670136,8.08,19.22,0.129999999999999,1.9399999999999995,-0.33000000000000007,14.74,12.93,15.2,0.35269729486565676,0
2017-03-16 10:50:00,14.95,71.1,0.091,187.7,170.4,35099.23404,10,3,3,0,0,13.51,1.2320123966313798,11.8,14.95,13.655625,3.4269811214307997,9.2,19.22,13.330937500000001,3.304932670156563,8.08,19.22,0.08000000000000007,1.17,-0.7000000000000011,14.87,13.78,15.65,0.37770123444963244,0
2017-03-16 11:00:00,15.11,69.59,0.088,194.9,181.6,35528.17021,11,3,3,0,0,13.785833333333331,1.183956835310175,12.04,15.11,13.648263888888888,3.4226782401315248,9.2,19.22,13.32923611111111,3.3038864412281277,8.08,19.22,0.16000000000000014,1.25,-1.0600000000000023,14.95,13.86,16.17,0.42707377338950236,0
2017-03-16 11:10:00,15.16,68.06,0.089,150.7,140.7,36067.40426,11,3,3,0,0,14.045833333333333,1.1057079865471222,12.07,15.16,13.637777777777778,3.415661674923971,9.2,19.22,13.327604166666667,3.3028619449560592,8.08,19.22,0.05000000000000071,0.8399999999999999,-1.5100000000000016,15.11,14.32,16.67,0.4456595433317046,0
2017-03-16 11:20:00,15.44,66.69,0.081,220.9,200.3,36324.76596,11,3,3,0,0,14.326666666666666,0.9789542967628779,12.18,15.44,13.62736111111111,3.4077987452704774,9.2,19.22,13.326006944444444,3.301724661765693,8.08,19.22,0.27999999999999936,0.8599999999999994,-1.5000000000000018,15.16,14.58,16.94,0.53190901939399,0
2017-03-16 11:30:00,15.79,67.66,0.08,344.6,269.2,36778.21277,11,3,3,0,0,14.6275,0.7970984312429324,12.93,15.79,13.618541666666665,3.4004884405942533,9.2,19.22,13.325590277777778,3.3014049905581184,8.08,19.22,0.34999999999999964,1.049999999999999,-1.2699999999999996,15.44,14.74,17.06,0.6385724790035928,0
2017-03-16 11:40:00,15.82,68.83,0.075,156.5,146.1,37501.2766,11,3,3,0,0,14.868333333333334,0.6628839653470476,13.78,15.82,13.60798611111111,3.39120222918747,9.2,19.22,13.325208333333332,3.301108982438656,8.08,19.22,0.030000000000001137,0.9500000000000011,-1.5199999999999996,15.79,14.87,17.34,0.6522801470966499,0
2017-03-16 11:50:00,15.55,70.2,0.075,169.3,152.9,37672.85106,11,3,3,0,0,15.015833333333333,0.591814748860482,13.86,15.82,13.59423611111111,3.379181549408296,9.2,19.22,13.323090277777778,3.2994790791747737,8.08,19.22,-0.2699999999999996,0.6000000000000014,-1.9800000000000004,15.82,14.95,17.53,0.5787685154801316,0
2017-03-16 12:00:00,15.48,70.4,0.077,236.5,217.9,37194.89362,12,3,3,0,0,15.150833333333333,0.47801594369159156,14.32,15.82,13.579791666666667,3.366533040315842,9.2,19.22,13.319861111111111,3.296901509375749,8.08,19.22,-0.07000000000000028,0.370000000000001,-2.0799999999999983,15.55,15.11,17.56,0.5644407200456465,0
2017-03-16 12:10:00,15.59,70.2,0.075,360.4,279.4,37770.89362,12,3,3,0,0,15.256666666666668,0.4135947364990805,14.58,15.82,13.564305555555556,3.3519892127222684,9.2,19.22,13.316180555555555,3.293761074526579,8.08,19.22,0.10999999999999943,0.4299999999999997,-2.2300000000000004,15.48,15.16,17.82,0.6043260630899543,0
2017-03-16 12:20:00,15.85,70.8,0.07,380.6,261.7,38628.76596,12,3,3,0,0,15.362499999999999,0.3862906348134906,14.74,15.85,13.5475,3.3342512605577945,9.2,19.22,13.3128125,3.290660218789315,8.08,19.22,0.2599999999999998,0.41000000000000014,-2.42,15.59,15.44,18.27,0.6905598348982284,0
2017-03-16 12:30:00,15.89,69.96,0.076,645.0,255.7,38751.31915,12,3,3,0,0,15.458333333333334,0.3595409531178159,14.87,15.89,13.529375,3.314174731678715,9.2,19.22,13.309895833333334,3.287992035687139,8.08,19.22,0.040000000000000924,0.10000000000000142,-2.6099999999999994,15.85,15.79,18.5,0.7122813946518394,0
2017-03-16 12:40:00,16.33,69.79,0.077,734.0,300.6,38138.55319,12,3,3,0,0,15.58,0.3882361043572099,14.95,16.33,13.51423611111111,3.2961947927411157,9.2,19.22,13.308263888888888,3.286369978781602,8.08,19.22,0.4399999999999977,0.509999999999998,-2.1800000000000033,15.89,15.82,18.51,0.8542468106222869,0
2017-03-16 12:50:00,16.58,68.06,0.073,825.0,233.9,38383.65957,12,3,3,0,0,15.71583333333333,0.4306117916995839,15.11,16.58,13.499652777777776,3.277774149494885,9.2,19.22,13.3075,3.2855810001749615,8.08,19.22,0.25,1.0299999999999976,-2.1000000000000014,16.33,15.55,18.68,0.9397679894134602,0
2017-03-16 13:00:00,16.62,66.89,0.073,588.6,227.1,38444.93617,13,3,3,0,0,15.841666666666667,0.45728116143713043,15.16,16.62,13.483125,3.255771952278683,9.2,19.22,13.306909722222223,3.2849683782613224,8.08,19.22,0.0400000000000027,1.1400000000000006,-2.379999999999999,16.58,15.48,19.0,0.9634811792651918,0
2017-03-16 13:10:00,16.24,65.99,0.075,256.0,196.2,38469.44681,13,3,3,0,0,15.931666666666667,0.41527282014449174,15.44,16.62,13.462430555555557,3.228407831735433,9.2,18.93,13.304340277777778,3.282373723937971,8.08,19.22,-0.38000000000000256,0.6499999999999986,-2.9800000000000004,16.62,15.59,19.22,0.860352715397595,0
2017-03-16 13:20:00,16.15,66.42,0.074,249.9,225.1,38518.46809,13,3,3,0,0,15.990833333333335,0.388574512178044,15.48,16.62,13.443125,3.2037011962564352,9.2,18.75,13.301493055555556,3.27953736963562,8.08,19.22,-0.08999999999999986,0.29999999999999893,-2.780000000000001,16.24,15.85,18.93,0.8449211815268588,0
2017-03-16 13:30:00,16.16,65.42,0.075,206.9,189.7,38383.65957,13,3,3,0,0,16.021666666666665,0.3858599211982724,15.48,16.62,13.428333333333335,3.186034868267765,9.2,18.75,13.298090277777778,3.276047296253796,8.08,19.22,0.010000000000001563,0.2699999999999996,-2.129999999999999,16.15,15.89,18.29,0.857387561534084,0
2017-03-16 13:40:00,16.14,65.42,0.073,161.1,148.6,37844.42553,13,3,3,0,0,16.048333333333332,0.381690815696607,15.48,16.62,13.413680555555556,3.1685084502553194,9.2,18.75,13.294791666666665,3.2726925203496444,8.08,19.22,-0.019999999999999574,-0.18999999999999773,-2.1099999999999994,16.16,16.33,18.25,0.8604425354222288,0
2017-03-16 13:50:00,16.08,65.62,0.077,157.4,145.8,37513.53191,13,3,3,0,0,16.0925,0.3479583308375724,15.48,16.62,13.397638888888888,3.14892499940908,9.2,18.75,13.291180555555554,3.2690287738226504,8.08,19.22,-0.060000000000002274,-0.5,-2.3100000000000023,16.14,16.58,18.39,0.851833915261391,0
2017-03-16 14:00:00,16.11,64.89,0.072,214.7,201.0,37390.97872,14,3,3,0,0,16.145,0.2898118511900207,15.59,16.62,13.382430555555555,3.1303160649481137,9.2,18.75,13.287881944444443,3.2656901922881865,8.08,19.22,0.030000000000001137,-0.5100000000000016,-2.1900000000000013,16.08,16.62,18.3,0.8713399502965703,0
2017-03-16 14:10:00,16.2,65.05,0.075,456.5,304.4,37243.91489,14,3,3,0,0,16.195833333333333,0.23118109128772296,15.85,16.62,13.367708333333333,3.111862644322962,9.2,18.75,13.285208333333335,3.262979222416723,8.08,19.22,0.08999999999999986,-0.03999999999999915,-2.120000000000001,16.11,16.24,18.32,0.9101596022670464,0
2017-03-16 14:20:00,16.24,65.32,0.074,297.7,266.7,37354.21277,14,3,3,0,0,16.22833333333333,0.20395335176520218,15.89,16.62,13.354583333333332,3.0955792695367776,9.2,18.75,13.281493055555556,3.2589872831064803,8.08,19.22,0.03999999999999915,0.08999999999999986,-1.8900000000000006,16.2,16.15,18.13,0.9321087962636602,0
2017-03-16 14:30:00,16.25,64.79,0.073,247.3,225.9,36814.97872,14,3,3,0,0,16.258333333333333,0.17392962700704714,16.08,16.62,13.340069444444445,3.076884378338105,9.2,18.75,13.27763888888889,3.2548007932343683,8.08,19.22,0.010000000000001563,0.08999999999999986,-2.09,16.24,16.16,18.34,0.9457393251569869,0
2017-03-16 14:40:00,16.38,64.99,0.078,253.8,233.7,37084.59574,14,3,3,0,0,16.2625,0.17638413657599608,16.08,16.62,13.324930555555556,3.056315940476495,9.2,18.75,13.274618055555557,3.251503194576586,8.08,19.22,0.129999999999999,0.23999999999999844,-2.1799999999999997,16.25,16.14,18.56,0.9995921573370268,0
2017-03-16 14:50:00,16.49,66.52,0.073,648.2,265.9,36778.21277,14,3,3,0,0,16.255,0.16306719194922079,16.08,16.62,13.311250000000001,3.0375210436981233,9.2,18.75,13.272777777777778,3.2495253889731344,8.08,19.22,0.10999999999999943,0.41000000000000014,-1.9700000000000024,16.38,16.08,18.46,1.0464948075322404,0
2017-03-16 15:00:00,16.75,66.32,0.076,675.9,263.4,36765.95745,15,3,3,0,0,16.265833333333333,0.19138055060745224,16.08,16.75,13.298402777777778,3.0188507198606676,9.2,18.75,13.273368055555556,3.2501436221206332,8.08,19.22,0.26000000000000156,0.6400000000000006,-1.8500000000000014,16.49,16.11,18.6,1.1433480958546793,0
2017-03-16 15:10:00,16.64,66.19,0.076,373.9,258.2,36680.17021,15,3,3,0,0,16.299166666666665,0.2192739396402635,16.08,16.75,13.285694444444443,3.000725239325789,9.2,18.75,13.274131944444445,3.250911522125783,8.08,19.22,-0.10999999999999943,0.4400000000000013,-1.8299999999999983,16.75,16.2,18.47,1.1178316200350324,0
2017-03-16 15:20:00,16.54,66.79,0.077,211.0,198.7,36545.3617,15,3,3,0,0,16.331666666666667,0.22400622285573632,16.08,16.75,13.27034722222222,2.9781491913378373,9.2,18.5,13.274305555555555,3.251085190634559,8.08,19.22,-0.10000000000000142,0.3000000000000007,-2.210000000000001,16.64,16.24,18.75,1.0978807869289426,0
2017-03-16 15:30:00,16.47,67.02,0.073,104.3,97.5,36079.65957,15,3,3,0,0,16.357499999999998,0.2202529537501674,16.08,16.75,13.25625,2.957957354879643,9.2,18.4,13.274618055555557,3.251389066854811,8.08,19.22,-0.07000000000000028,0.21999999999999886,-2.030000000000001,16.54,16.25,18.5,1.0864761098392388,0
2017-03-16 15:40:00,16.41,67.99,0.074,80.9,75.8,36006.12766,15,3,3,0,0,16.38,0.2095449615438274,16.08,16.75,13.242430555555556,2.9383414870372557,9.2,18.28,13.274722222222222,3.2514893814730303,8.08,19.22,-0.05999999999999872,0.030000000000001137,-1.9899999999999984,16.47,16.38,18.4,1.078012701525145,0
2017-03-16 15:50:00,16.18,70.5,0.072,114.0,109.2,35761.02128,15,3,3,0,0,16.388333333333332,0.19821170194313234,16.11,16.75,13.227986111111111,2.918549208480663,9.2,18.28,13.273090277777778,3.249906967123414,8.08,19.22,-0.23000000000000043,-0.3099999999999987,-2.080000000000002,16.41,16.49,18.26,1.0114662039313864,0
2017-03-16 16:00:00,15.98,72.0,0.07,105.3,97.6,36042.89362,16,3,3,0,0,16.3775,0.21742814905000865,15.98,16.75,13.213055555555554,2.898728507799038,9.2,18.28,13.270902777777778,3.2478644633660947,8.08,19.22,-0.1999999999999993,-0.7699999999999996,-2.1499999999999986,16.18,16.75,18.13,0.9545372866068601,0
2017-03-16 16:10:00,15.55,73.3,0.088,38.29,35.92,35748.76596,16,3,3,0,0,16.323333333333334,0.3216529279517144,15.55,16.75,13.194097222222222,2.8741812852378836,9.2,18.05,13.26798611111111,3.245429931814124,8.08,19.22,-0.4299999999999997,-1.0899999999999999,-2.7300000000000004,15.98,16.64,18.28,0.8196778643984493,0
2017-03-16 16:20:00,14.83,72.3,0.087,45.6,42.54,36091.91489,16,3,3,0,0,16.205833333333334,0.5389798163415119,14.83,16.75,13.17173611111111,2.848549705793997,9.2,17.99,13.262430555555556,3.2413652104038366,8.08,19.22,-0.7200000000000006,-1.709999999999999,-3.2200000000000006,15.55,16.54,18.05,0.5821432167800876,0
2017-03-16 16:30:00,13.56,75.1,0.083,105.0,96.1,35932.59574,16,3,3,0,0,15.981666666666667,0.9337591020200633,13.56,16.75,13.14125,2.820406129312875,9.2,17.99,13.251944444444444,3.2354748107902367,8.08,19.22,-1.2699999999999996,-2.9099999999999984,-4.389999999999999,14.83,16.47,17.95,0.14847152530547775,0
2017-03-16 16:40:00,13.12,76.2,0.082,93.3,85.9,35479.14894,16,3,3,0,0,15.71,1.2334651854169127,13.12,16.75,13.107430555555556,2.7909019888250413,9.2,17.73,13.239131944444445,3.228634776359082,8.08,19.22,-0.4400000000000013,-3.290000000000001,-4.869999999999999,13.56,16.41,17.99,0.004503721196506354,0
2017-03-16 16:50:00,12.97,77.1,0.084,77.2,71.4,35270.80851,16,3,3,0,0,15.416666666666666,1.4334467890259721,12.97,16.75,13.074375,2.763826707335635,9.2,17.69,13.225729166666666,3.2216807172908446,8.08,19.22,-0.14999999999999858,-3.209999999999999,-4.76,13.12,16.18,17.73,-0.03776466871926934,0
2017-03-16 17:00:00,12.91,77.6,0.086,51.18,48.47,35037.95745,17,3,3,0,0,15.096666666666666,1.5338385202033924,12.91,16.64,13.041180555555554,2.7365742191071916,9.2,17.65,13.21215277777778,3.2147124034981243,8.08,19.22,-0.0600000000000005,-3.0700000000000003,-4.780000000000001,12.97,15.98,17.69,-0.047936048889020005,0
2017-03-16 17:10:00,12.94,77.6,0.082,37.9,34.88,35344.34043,17,3,3,0,0,14.788333333333332,1.5669242212534078,12.91,16.54,13.009305555555555,2.710531559040822,9.2,17.65,13.198263888888889,3.2071824511660756,8.08,19.22,0.02999999999999936,-2.610000000000001,-4.590000000000002,12.91,15.55,17.53,-0.025568990452957685,0
2017-03-16 17:20:00,12.92,77.7,0.082,48.35,45.23,35577.19149,17,3,3,0,0,14.486666666666666,1.5473750989881985,12.91,16.47,12.977430555555555,2.6840942388924387,9.2,17.65,13.18440972222222,3.199702022087203,8.08,19.22,-0.019999999999999574,-1.9100000000000001,-4.590000000000002,12.94,14.83,17.51,-0.02139662412868689,0
2017-03-16 17:30:00,12.8,76.7,0.086,48.86,45.43,35957.10638,17,3,3,0,0,14.180833333333332,1.4809975651154137,12.8,16.41,12.943750000000001,2.6553271103457328,9.2,17.43,13.170208333333333,3.192265799092493,8.08,19.22,-0.11999999999999922,-0.7599999999999998,-4.849999999999998,12.92,13.56,17.65,-0.054136456273096975,0
2017-03-16 17:40:00,12.55,75.3,0.084,32.32,29.64,36386.04255,17,3,3,0,0,13.859166666666667,1.3676686090721588,12.55,16.18,12.90986111111111,2.6286775068692623,9.2,17.37,13.155868055555556,3.1857138545415045,8.08,19.22,-0.25,-0.5699999999999985,-4.879999999999999,12.8,13.12,17.43,-0.13689815893000215,0
2017-03-16 17:50:00,12.42,75.9,0.081,56.97,51.46,37011.06383,17,3,3,0,0,13.545833333333333,1.2091504029559768,12.42,15.98,12.87548611111111,2.6021765579926672,9.2,17.18,13.141597222222222,3.17974637149419,8.08,19.22,-0.13000000000000078,-0.5500000000000007,-4.950000000000001,12.55,12.97,17.37,-0.1750404328684271,0
2017-03-16 18:00:00,12.17,78.5,0.081,103.5,94.6,37721.87234,18,3,3,0,0,13.228333333333333,0.9927265789757609,12.17,15.55,12.840694444444445,2.57759812650985,9.2,17.13,13.127152777777777,3.1746567568188895,8.08,19.22,-0.25,-0.7400000000000002,-5.01,12.42,12.91,17.18,-0.26020132368445914,0
2017-03-16 18:10:00,12.29,78.5,0.079,72.3,68.23,39131.23404,18,3,3,0,0,12.956666666666665,0.7035795921024565,12.17,14.83,12.807083333333333,2.5527116735173765,9.2,17.01,13.113368055555554,3.169621281736652,8.08,19.22,0.11999999999999922,-0.6500000000000004,-4.84,12.17,12.94,17.13,-0.20256237267127222,0
2017-03-16 18:20:00,12.06,76.2,0.079,65.52,60.77,40356.76596,18,3,3,0,0,12.725833333333334,0.4369825944789673,12.06,13.56,12.772708333333334,2.5289369276962486,9.2,16.95,13.098993055555555,3.1649584041974257,8.08,19.22,-0.22999999999999865,-0.8599999999999994,-4.950000000000001,12.29,12.92,17.01,-0.2818213161142693,0
2017-03-16 18:30:00,11.99,75.0,0.083,29.11,26.8,41949.95745,18,3,3,0,0,12.595,0.3978007724278783,11.99,13.12,12.738263888888888,2.5053113732086962,9.2,16.83,13.084861111111111,3.160774832476706,8.08,19.22,-0.07000000000000028,-0.8100000000000005,-4.959999999999999,12.06,12.8,16.95,-0.29867101426619996,0
2017-03-16 18:40:00,11.89,76.2,0.079,17.82,15.9,43543.14894,18,3,3,0,0,12.4925,0.408547871901336,11.89,12.97,12.703958333333333,2.482610068757583,9.2,16.75,13.070833333333333,3.157066626856491,8.08,19.22,-0.09999999999999964,-0.6600000000000001,-4.939999999999998,11.99,12.55,16.83,-0.32786394592392665,0
2017-03-16 18:50:00,11.81,77.2,0.082,11.7,10.42,44315.23404,18,3,3,0,0,12.395833333333334,0.42229800622231023,11.81,12.94,12.670208333333333,2.4612594049371648,9.2,16.75,13.056979166666666,3.1538014625320914,8.08,19.22,-0.08000000000000007,-0.6099999999999994,-4.860000000000001,11.89,12.42,16.67,-0.3494992570095607,0
2017-03-16 19:00:00,11.78,78.5,0.083,7.02,6.512,44780.93617,19,3,3,0,0,12.301666666666668,0.4232092397440998,11.78,12.94,12.636944444444445,2.440465757959567,9.2,16.75,13.043680555555556,3.1510724343387815,8.08,19.22,-0.030000000000001137,-0.39000000000000057,-4.790000000000001,11.81,12.17,16.57,-0.35113971242969744,0
2017-03-16 19:10:00,11.64,79.5,0.081,1.811,1.758,44535.82979,19,3,3,0,0,12.193333333333333,0.4111698019788277,11.64,12.92,12.603333333333332,2.4204143435382406,9.2,16.75,13.03,3.1485743690583456,8.08,19.22,-0.1399999999999988,-0.6499999999999986,-4.84,11.78,12.29,16.48,-0.3980034806458381,0
2017-03-16 19:20:00,11.5,79.8,0.084,0.768,0.86,44376.51064,19,3,3,0,0,12.074999999999998,0.38662878602155737,11.5,12.8,12.568958333333333,2.4004695690839264,9.2,16.75,13.016041666666666,3.146407213578434,8.08,19.22,-0.14000000000000057,-0.5600000000000005,-4.949999999999999,11.64,12.06,16.45,-0.4453121785423306,0
2017-03-16 19:30:00,11.4,80.0,0.088,0.388,0.389,44204.93617,19,3,3,0,0,11.958333333333334,0.35814759104085137,11.4,12.55,12.534375,2.3809743315463514,9.2,16.75,13.002256944444445,3.1447544028599235,8.08,19.22,-0.09999999999999964,-0.5899999999999999,-4.979999999999999,11.5,11.99,16.38,-0.47643310764432617,0
2017-03-16 19:40:00,11.68,79.4,0.085,0.168,0.145,43776.0,19,3,3,0,0,11.885833333333332,0.3126560216555011,11.4,12.42,12.503750000000002,2.36321603645649,9.2,16.75,12.989895833333332,3.1429239680989323,8.08,19.22,0.27999999999999936,-0.21000000000000085,-4.41,11.4,11.89,16.09,-0.34857160212706123,0
2017-03-16 19:50:00,11.77,79.4,0.094,0.07,0.159,43665.70213,19,3,3,0,0,11.831666666666669,0.26425997300382587,11.4,12.29,12.478611111111112,2.351523717031977,9.2,16.75,12.977986111111111,3.141018073235437,8.08,19.22,0.08999999999999986,-0.040000000000000924,-3.620000000000001,11.68,11.81,15.39,-0.30134125630061703,0
2017-03-16 20:00:00,11.72,78.8,0.09,0.081,0.137,43212.25532,20,3,3,0,0,11.794166666666667,0.24295373047178986,11.4,12.29,12.457430555555554,2.3444658080709506,9.2,16.75,12.966111111111111,3.1392802191316687,8.08,19.22,-0.049999999999998934,-0.05999999999999872,-3.049999999999999,11.77,11.78,14.77,-0.31454097262451375,0
2017-03-16 20:10:00,11.79,78.0,0.082,0.062,0.119,44241.70213,20,3,3,0,0,11.7525,0.18650493534415893,11.4,12.06,12.439444444444444,2.3395429527284457,9.2,16.75,12.954895833333333,3.13768628935963,8.08,19.22,0.06999999999999851,0.14999999999999858,-2.5900000000000016,11.72,11.64,14.38,-0.27759458046583113,0
2017-03-16 20:20:00,11.91,78.3,0.078,0.07,0.174,44290.7234,20,3,3,0,0,11.74,0.16814495910185193,11.4,11.99,12.424930555555555,2.336274602036943,9.2,16.75,12.944444444444445,3.1361305254821388,8.08,19.22,0.120000000000001,0.41000000000000014,-2.09,11.79,11.5,14.0,-0.2204066915364312,0
2017-03-16 20:30:00,11.72,79.0,0.076,0.091,0.108,44155.91489,20,3,3,0,0,11.7175,0.1485765795764355,11.4,11.91,12.411805555555555,2.334878937811288,9.2,16.75,12.933993055555556,3.1351746740628768,8.08,19.22,-0.1899999999999995,0.3200000000000003,-1.8899999999999988,11.91,11.4,13.61,-0.29629183096064565,0
2017-03-16 20:40:00,11.8,79.7,0.071,0.062,0.137,44131.40426,20,3,3,0,0,11.71,0.1411639923135659,11.4,11.91,12.400555555555554,2.333889810432739,9.2,16.75,12.924444444444443,3.134423414799626,8.08,19.22,0.08000000000000007,0.120000000000001,-1.6199999999999992,11.72,11.68,13.42,-0.25731958418559675,0
2017-03-16 20:50:00,11.83,79.8,0.084,0.073,0.148,43861.78723,20,3,3,0,0,11.711666666666666,0.14256311733009494,11.4,11.91,12.391875,2.3336696300693065,9.2,16.75,12.91607638888889,3.1341160090059415,8.08,19.22,0.02999999999999936,0.0600000000000005,-1.25,11.8,11.77,13.08,-0.24076887009208486,0
2017-03-16 21:00:00,11.72,79.7,0.084,0.077,0.156,43077.44681,21,3,3,0,0,11.706666666666665,0.14099215537546472,11.4,11.91,12.384722222222223,2.334142733408225,9.2,16.75,12.908888888888889,3.134478402970948,8.08,19.22,-0.10999999999999943,0.0,-1.0299999999999994,11.83,11.72,12.75,-0.28478216550691415,0
2017-03-16 21:10:00,11.72,79.2,0.089,0.066,0.145,42562.7234,21,3,3,0,0,11.713333333333333,0.13943609375286042,11.4,11.91,12.37972222222222,2.3347945641031846,9.2,16.75,12.902986111111112,3.135113172770333,8.08,19.22,0.0,-0.06999999999999851,-0.7199999999999989,11.72,11.79,12.44,-0.2825611436506084,0
2017-03-16 21:20:00,11.79,79.4,0.073,0.062,0.171,42244.08511,21,3,3,0,0,11.737499999999999,0.12329749683553287,11.4,11.91,12.375347222222222,2.3353087614833474,9.2,16.75,12.897777777777778,3.1357139003312775,8.08,19.22,0.06999999999999851,-0.120000000000001,-0.6300000000000008,11.72,11.91,12.42,-0.25065089116970596,0
2017-03-16 21:30:00,11.62,79.8,0.075,0.044,0.163,41827.40426,21,3,3,0,0,11.755833333333335,0.0757337841339258,11.62,11.91,12.369861111111112,2.336154567316403,9.2,16.75,12.892222222222223,3.1365582781096513,8.08,19.22,-0.16999999999999993,-0.10000000000000142,-0.7900000000000009,11.79,11.72,12.41,-0.32098094946367184,0
2017-03-16 21:40:00,11.51,79.7,0.083,0.077,0.134,41288.17021,21,3,3,0,0,11.741666666666667,0.10241034511471435,11.51,11.91,12.36375,2.3372522493139685,9.2,16.75,12.88642361111111,3.137567921343412,8.08,19.22,-0.10999999999999943,-0.2900000000000009,-0.8800000000000008,11.62,11.8,12.39,-0.3652793575236019,0
2017-03-16 21:50:00,11.58,79.8,0.078,0.091,0.13,40920.51064,21,3,3,0,0,11.725833333333332,0.1118812953136414,11.51,11.91,12.358819444444443,2.338157632415957,9.2,16.75,12.882395833333332,3.1385009664866264,8.08,19.22,0.07000000000000028,-0.25,-0.7099999999999991,11.51,11.83,12.29,-0.33309107719983305,0
